group1,group2,Diff,Lower,Upper,q-value,p-value
"(2, 0)","(10, 0)",1.4249299719887958,-4.924354082362757,7.774214026340348,1.3529014443348084,0.9
"(2, 0)","(45, 1)",4.241596638655463,-6.665171782166447,15.148365059477374,2.3443943717228364,0.9
"(2, 0)","(45, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(29, 1)",1.458403361344537,-9.448365059477373,12.365171782166447,0.8060815120604219,0.9
"(2, 0)","(29, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(34, 1)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(34, 0)",2.0584033613445367,-8.848365059477374,12.965171782166447,1.1377105524586595,0.9
"(2, 0)","(32, 1)",2.628403361344537,-8.278365059477373,13.535171782166447,1.4527581408369854,0.9
"(2, 0)","(32, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(19, 1)",1.036596638655463,-6.707720978054977,8.780914255365904,0.8069080270075598,0.9
"(2, 0)","(19, 0)",3.458403361344537,-7.448365059477373,14.365171782166447,1.9115116467212143,0.9
"(2, 0)","(26, 1)",1.4084033613445368,-9.498365059477374,12.315171782166447,0.778445758693902,0.9
"(2, 0)","(26, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(18, 1)",0.09159663865546275,-7.652720978054977,7.8359142553659025,0.07130069712928093,0.9
"(2, 0)","(18, 0)",1.7165966386554627,-6.027720978054977,9.460914255365903,1.3362339363379612,0.9
"(2, 0)","(42, 1)",1.3415966386554627,-9.565171782166448,12.248365059477372,0.7415206764646873,0.9
"(2, 0)","(42, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(22, 1)",1.916596638655463,-5.827720978054977,9.660914255365903,1.491918027317491,0.9
"(2, 0)","(22, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(36, 1)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(36, 0)",2.4415966386554633,-8.465171782166447,13.348365059477374,1.3495072505281234,0.9
"(2, 0)","(31, 1)",0.5584033613445367,-10.348365059477374,11.465171782166447,0.30863795146306516,0.9
"(2, 0)","(31, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(41, 1)",1.0584033613445367,-9.848365059477374,11.965171782166447,0.5849954851282633,0.9
"(2, 0)","(41, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(27, 1)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(27, 0)",0.4584033613445371,-10.448365059477373,11.365171782166447,0.25336644473002573,0.9
"(2, 0)","(44, 1)",3.408403361344537,-7.498365059477374,14.315171782166447,1.8838758933546944,0.9
"(2, 0)","(44, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(40, 1)",5.741596638655463,-5.165171782166447,16.648365059477374,3.1734669727184306,0.9
"(2, 0)","(40, 0)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(39, 1)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(39, 0)",5.841596638655463,-5.0651717821664475,16.748365059477372,3.22873847945147,0.9
"(2, 0)","(43, 1)",0.0,-inf,inf,0.0,0.9
"(2, 0)","(43, 0)",2.258403361344537,-8.648365059477374,13.165171782166446,1.248253565924739,0.9
"(12, 1)","(12, 0)",2.153333333333334,-5.778586453583079,10.085253120249748,1.6365540209663858,0.9
"(12, 1)","(11, 1)",0.9966666666666661,-6.935253120249747,8.92858645358308,0.7574762419023976,0.9
"(12, 1)","(11, 0)",1.4871428571428567,-4.872541341860182,7.846827056145895,1.4096605138215417,0.9
"(12, 1)","(3, 1)",1.4247999999999994,-3.591786548882661,6.44138654888266,1.7121546631776339,0.9
"(12, 1)","(3, 0)",0.12590361445783138,-4.8755499088480985,5.127357137763761,0.1517537237132328,0.9
"(12, 1)","(5, 1)",1.0623076923076917,-3.9783393617526954,6.102954746368079,1.27046127824079,0.9
"(12, 1)","(5, 0)",0.2063461538461535,-4.879107532976188,5.291799840668495,0.24460429057096938,0.9
"(12, 1)","(35, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(35, 0)",2.0100000000000007,-9.887879680374617,13.90787968037462,1.018412873728308,0.9
"(12, 1)","(13, 1)",1.496666666666667,-6.4352531202497465,9.42858645358308,1.1374810455323638,0.9
"(12, 1)","(13, 0)",1.3400000000000007,-5.5292440362500646,8.209244036250066,1.1759618935864382,0.9
"(12, 1)","(6, 1)",0.5478571428571417,-5.110713344723069,6.206427630437353,0.5836573970679124,0.9
"(12, 1)","(6, 0)",1.0522222222222215,-5.0058815827548555,7.1103260271992985,1.0470517688227587,0.9
"(12, 1)","(14, 1)",1.1466666666666665,-6.785253120249747,9.07858645358308,0.8714776829913876,0.9
"(12, 1)","(14, 0)",1.5450000000000004,-7.542155707465616,10.632155707465616,1.024938743082047,0.9
"(12, 1)","(15, 1)",1.0266666666666668,-6.905253120249746,8.95858645358308,0.780276530120196,0.9
"(12, 1)","(15, 0)",1.3200000000000003,-10.577879680374618,13.217879680374619,0.6688084543887396,0.9
"(12, 1)","(7, 1)",2.2371428571428567,-4.122541341860182,8.596827056145894,2.1205844040773627,0.9
"(12, 1)","(7, 0)",2.2439999999999998,-3.3647142691563516,7.852714269156351,2.411886866407174,0.9
"(12, 1)","(8, 1)",2.051111111111111,-4.006992693865966,8.109214916088188,2.0410322758678077,0.9
"(12, 1)","(8, 0)",0.7811111111111115,-5.2769926938659655,6.8392149160881885,0.7772728547860616,0.9
"(12, 1)","(25, 1)",0.9100000000000006,-10.987879680374618,12.807879680374619,0.4610724950710252,0.9
"(12, 1)","(25, 0)",1.3299999999999992,-10.56787968037462,13.227879680374617,0.6738751851038052,0.9
"(12, 1)","(20, 1)",0.5200000000000005,-11.377879680374619,12.417879680374618,0.26346999718344305,0.9
"(12, 1)","(20, 0)",2.8200000000000003,-9.077879680374618,14.717879680374619,1.4288180616486708,0.9
"(12, 1)","(24, 1)",0.02999999999999936,-11.86787968037462,11.927879680374618,0.015200192145198299,0.9
"(12, 1)","(24, 0)",0.7200000000000006,-11.177879680374618,12.61787968037462,0.3648046114847673,0.9
"(12, 1)","(17, 1)",1.3200000000000003,-10.577879680374618,13.217879680374619,0.6688084543887396,0.9
"(12, 1)","(17, 0)",0.19666666666666677,-7.735253120249746,8.12858645358308,0.1494685560944532,0.9
"(12, 1)","(28, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(28, 0)",2.4799999999999995,-9.417879680374618,14.377879680374619,1.2565492173364192,0.9
"(12, 1)","(23, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(23, 0)",5.38,-3.707155707465616,14.467155707465615,3.569042354551075,0.9
"(12, 1)","(33, 1)",7.88,-4.017879680374619,19.777879680374618,3.9925838034721717,0.9
"(12, 1)","(33, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(30, 1)",0.8799999999999999,-11.01787968037462,12.777879680374618,0.44587230292582625,0.9
"(12, 1)","(30, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(37, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(37, 0)",0.6700000000000004,-11.227879680374619,12.567879680374618,0.3394709579094361,0.9
"(12, 1)","(21, 1)",1.1799999999999997,-10.717879680374619,13.077879680374618,0.5978742243778123,0.9
"(12, 1)","(21, 0)",1.5799999999999992,-7.507155707465617,10.667155707465614,1.0481574201097947,0.9
"(12, 1)","(16, 1)",2.3200000000000003,-9.577879680374618,14.217879680374619,1.1754815258953604,0.9
"(12, 1)","(16, 0)",1.4066666666666663,-6.525253120249747,9.33858645358308,1.0690801808789696,0.9
"(12, 1)","(10, 1)",1.259999999999999,-6.025933559486508,8.545933559486507,1.0425160129439281,0.9
"(12, 1)","(10, 0)",2.163333333333332,-5.768586453583081,10.095253120249746,1.6441541170389835,0.9
"(12, 1)","(45, 1)",4.9799999999999995,-6.917879680374619,16.87787968037462,2.5232318961029714,0.9
"(12, 1)","(45, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(29, 1)",0.7200000000000006,-11.177879680374618,12.61787968037462,0.3648046114847673,0.9
"(12, 1)","(29, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(34, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(34, 0)",1.3200000000000003,-10.577879680374618,13.217879680374619,0.6688084543887396,0.9
"(12, 1)","(32, 1)",1.8900000000000006,-10.007879680374618,13.787879680374619,0.9576121051475136,0.9
"(12, 1)","(32, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(19, 1)",1.7749999999999995,-7.3121557074656165,10.862155707465615,1.177518620692966,0.9
"(12, 1)","(19, 0)",2.7200000000000006,-9.177879680374618,14.61787968037462,1.378150754498009,0.9
"(12, 1)","(26, 1)",0.6700000000000004,-11.227879680374619,12.567879680374618,0.3394709579094361,0.9
"(12, 1)","(26, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(18, 1)",0.8299999999999992,-8.257155707465618,9.917155707465614,0.5506143409437527,0.9
"(12, 1)","(18, 0)",2.454999999999999,-6.632155707465617,11.542155707465614,1.6286243458035106,0.9
"(12, 1)","(42, 1)",2.079999999999999,-9.81787968037462,13.977879680374617,1.0538799887337709,0.9
"(12, 1)","(42, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(22, 1)",2.6549999999999994,-6.432155707465617,11.742155707465615,1.7613025002477884,0.9
"(12, 1)","(22, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(36, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(36, 0)",3.1799999999999997,-8.717879680374619,15.077879680374618,1.611220367391054,0.9
"(12, 1)","(31, 1)",0.17999999999999972,-11.717879680374619,12.077879680374618,0.0912011528711916,0.9
"(12, 1)","(31, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(41, 1)",0.3200000000000003,-11.577879680374618,12.217879680374619,0.1621353828821188,0.9
"(12, 1)","(41, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(27, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(27, 0)",0.27999999999999936,-11.61787968037462,12.177879680374618,0.1418684600218535,0.9
"(12, 1)","(44, 1)",2.6700000000000004,-9.227879680374619,14.567879680374618,1.3528171009226777,0.9
"(12, 1)","(44, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(40, 1)",6.4799999999999995,-5.417879680374619,18.37787968037462,3.2832415033629023,0.9
"(12, 1)","(40, 0)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(39, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(39, 0)",6.579999999999999,-5.317879680374619,18.477879680374617,3.3339088105135644,0.9
"(12, 1)","(43, 1)",0.0,-inf,inf,0.0,0.9
"(12, 1)","(43, 0)",1.5200000000000005,-10.377879680374619,13.417879680374618,0.7701430686900639,0.9
"(12, 0)","(11, 1)",3.1500000000000004,-5.718155917810373,12.018155917810374,2.141285763186516,0.9
"(12, 0)","(11, 0)",3.640476190476191,-3.854483515057119,11.1354358960095,2.928102588832887,0.9
"(12, 0)","(3, 1)",3.5781333333333336,-2.816784842761609,9.973051509428277,3.3730200575195433,0.9
"(12, 0)","(3, 0)",2.2792369477911656,-4.103816805884133,8.662290701466464,2.152575389090195,0.9
"(12, 0)","(5, 1)",3.215641025641026,-3.1981691212316337,9.629451172513686,3.0223785358185467,0.9
"(12, 0)","(5, 0)",2.3596794871794877,-4.089403942063305,8.80876291642228,2.2057303442619274,0.9
"(12, 0)","(35, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(35, 0)",0.1433333333333333,-12.39813303887332,12.684799705539985,0.06889636020647416,0.9
"(12, 0)","(13, 1)",0.656666666666667,-8.211489251143707,9.52482258447704,0.44638443952142204,0.9
"(12, 0)","(13, 0)",0.8133333333333332,-7.11858645358308,8.745253120249746,0.6181411472380772,0.9
"(12, 0)","(6, 1)",2.701190476190476,-4.208820944887839,9.611201897268792,2.3565347075252996,0.9
"(12, 0)","(6, 0)",3.2055555555555557,-4.035263430470595,10.446374541581706,2.6687814684039446,0.9
"(12, 0)","(14, 1)",3.3000000000000007,-5.568155917810373,12.168155917810374,2.2432517519096837,0.9
"(12, 0)","(14, 0)",0.6083333333333336,-9.306566400312182,10.52323306697885,0.36987134219983336,0.9
"(12, 0)","(15, 1)",1.1266666666666671,-7.741489251143706,9.99482258447704,0.7658778708540135,0.9
"(12, 0)","(15, 0)",0.8333333333333337,-11.708133038873319,13.374799705539987,0.4005602337585709,0.9
"(12, 0)","(7, 1)",4.390476190476191,-3.104483515057119,11.8854358960095,3.5313415132817814,0.9
"(12, 0)","(7, 0)",4.397333333333334,-2.4719107029167313,11.266577369583398,3.85902718910256,0.9
"(12, 0)","(8, 1)",4.204444444444445,-3.036374541581705,11.445263430470597,3.5004052258026093,0.9
"(12, 0)","(8, 0)",1.3722222222222225,-5.868596763803928,8.613041208248372,1.1424419804086212,0.9
"(12, 0)","(25, 1)",1.2433333333333334,-11.298133038873319,13.784799705539987,0.5976358687677875,0.9
"(12, 0)","(25, 0)",3.4833333333333334,-9.058133038873319,16.024799705539987,1.6743417771108258,0.9
"(12, 0)","(20, 1)",1.6333333333333335,-10.90813303887332,14.174799705539986,0.7850980581667987,0.9
"(12, 0)","(20, 0)",0.6666666666666665,-11.874799705539987,13.208133038873319,0.3204481870068565,0.9
"(12, 0)","(24, 1)",2.1833333333333336,-10.35813303887332,14.724799705539986,1.0494678124474555,0.9
"(12, 0)","(24, 0)",1.4333333333333333,-11.10813303887332,13.974799705539986,0.6889636020647416,0.9
"(12, 0)","(17, 1)",0.8333333333333337,-11.708133038873319,13.374799705539987,0.4005602337585709,0.9
"(12, 0)","(17, 0)",1.9566666666666672,-6.911489251143706,10.82482258447704,1.3300896751222067,0.9
"(12, 0)","(28, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(28, 0)",4.633333333333334,-7.908133038873319,17.174799705539986,2.2271148996976535,0.9
"(12, 0)","(23, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(23, 0)",7.533333333333334,-2.381566400312182,17.44823306697885,4.580324566419852,0.6565172076932362
"(12, 0)","(33, 1)",10.033333333333333,-2.5081330388733196,22.574799705539988,4.8227452144531915,0.5292061671602384
"(12, 0)","(33, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(30, 1)",3.033333333333334,-9.508133038873318,15.574799705539988,1.458039250881198,0.9
"(12, 0)","(30, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(37, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(37, 0)",1.4833333333333336,-11.058133038873319,14.024799705539987,0.712997216090256,0.9
"(12, 0)","(21, 1)",3.333333333333334,-9.208133038873319,15.874799705539987,1.6022409350342832,0.9
"(12, 0)","(21, 0)",3.7333333333333334,-6.181566400312183,13.64823306697885,2.269895360349661,0.9
"(12, 0)","(16, 1)",0.16666666666666652,-12.374799705539987,12.708133038873319,0.08011204675171407,0.9
"(12, 0)","(16, 0)",3.5600000000000005,-5.308155917810373,12.428155917810374,2.4199927990298407,0.9
"(12, 0)","(10, 1)",3.413333333333333,-4.882066940901223,11.70873360756789,2.4804972570380053,0.9
"(12, 0)","(10, 0)",4.316666666666666,-4.551489251143707,13.18482258447704,2.934354564366707,0.9
"(12, 0)","(45, 1)",7.133333333333334,-5.408133038873319,19.674799705539986,3.4287956009733658,0.9
"(12, 0)","(45, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(29, 1)",1.4333333333333333,-11.10813303887332,13.974799705539986,0.6889636020647416,0.9
"(12, 0)","(29, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(34, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(34, 0)",0.8333333333333337,-11.708133038873319,13.374799705539987,0.4005602337585709,0.9
"(12, 0)","(32, 1)",0.2633333333333334,-12.27813303887332,12.804799705539986,0.12657703386770838,0.9
"(12, 0)","(32, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(19, 1)",3.9283333333333337,-5.986566400312182,13.84323306697885,2.388456859082211,0.9
"(12, 0)","(19, 0)",0.5666666666666664,-11.974799705539986,13.10813303887332,0.272380958955828,0.9
"(12, 0)","(26, 1)",1.4833333333333336,-11.058133038873319,14.024799705539987,0.712997216090256,0.9
"(12, 0)","(26, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(18, 1)",2.9833333333333334,-6.931566400312183,12.89823306697885,1.8138895959937025,0.9
"(12, 0)","(18, 0)",4.608333333333333,-5.306566400312183,14.52323306697885,2.801902085431613,0.9
"(12, 0)","(42, 1)",4.233333333333333,-8.308133038873319,16.774799705539987,2.034845987493539,0.9
"(12, 0)","(42, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(22, 1)",4.808333333333334,-5.1065664003121825,14.72323306697885,2.923503622593202,0.9
"(12, 0)","(22, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(36, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(36, 0)",5.333333333333334,-7.208133038873319,17.874799705539985,2.563585496054853,0.9
"(12, 0)","(31, 1)",2.333333333333334,-10.208133038873319,14.874799705539987,1.1215686545239982,0.9
"(12, 0)","(31, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(41, 1)",1.8333333333333337,-10.708133038873319,14.374799705539987,0.8812325142688557,0.9
"(12, 0)","(41, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(27, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(27, 0)",2.4333333333333336,-10.10813303887332,14.974799705539986,1.1696358825750266,0.9
"(12, 0)","(44, 1)",0.5166666666666664,-12.024799705539987,13.058133038873319,0.2483473449303137,0.9
"(12, 0)","(44, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(40, 1)",8.633333333333333,-3.90813303887332,21.174799705539986,4.149804021738793,0.8826177568830246
"(12, 0)","(40, 0)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(39, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(39, 0)",8.733333333333333,-3.8081330388733203,21.274799705539984,4.197871249789821,0.8573717919026766
"(12, 0)","(43, 1)",0.0,-inf,inf,0.0,0.9
"(12, 0)","(43, 0)",0.6333333333333335,-11.90813303887332,13.174799705539986,0.30442577765651385,0.9
"(11, 1)","(11, 0)",0.4904761904761905,-7.004483515057119,7.9854358960095,0.39449910614753086,0.9
"(11, 1)","(3, 1)",0.42813333333333325,-5.9667848427616095,6.823051509428276,0.4035909749849177,0.9
"(11, 1)","(3, 0)",0.8707630522088348,-5.512290701466464,7.253816805884133,0.8223730831190168,0.9
"(11, 1)","(5, 1)",0.06564102564102559,-6.348169121231634,6.479451172513685,0.06169594969855252,0.9
"(11, 1)","(5, 0)",0.7903205128205126,-5.65876291642228,7.239403942063305,0.7387587790172854,0.9
"(11, 1)","(35, 1)",0.0,-inf,inf,0.0,0.9
"(11, 1)","(35, 0)",3.006666666666667,-9.534799705539985,15.54813303887332,1.4452213234009232,0.9
"(11, 1)","(13, 1)",2.493333333333333,-6.37482258447704,11.361489251143706,1.694901323665094,0.9
"(11, 1)","(13, 0)",2.336666666666667,-5.595253120249747,10.26858645358308,1.775889115630706,0.9
"(11, 1)","(6, 1)",0.44880952380952444,-6.461201897268791,7.35882094488784,0.39154410962408076,0.9
"(11, 1)","(6, 0)",0.05555555555555536,-7.185263430470595,7.296374541581706,0.04625271175743388,0.9
"(11, 1)","(14, 1)",0.15000000000000036,-8.718155917810373,9.018155917810374,0.10196598872316767,0.9
"(11, 1)","(14, 0)",2.5416666666666665,-7.37323306697885,12.456566400312182,1.5453528680951933,0.9
"(11, 1)","(15, 1)",2.023333333333333,-6.84482258447704,10.891489251143707,1.3754078923325026,0.9
"(11, 1)","(15, 0)",2.3166666666666664,-10.224799705539986,14.85813303887332,1.1135574498488265,0.9
"(11, 1)","(7, 1)",1.2404761904761905,-6.254483515057119,8.7354358960095,0.9977380305964252,0.9
"(11, 1)","(7, 0)",1.2473333333333336,-5.621910702916732,8.1165773695834,1.094639155671754,0.9
"(11, 1)","(8, 1)",1.054444444444445,-6.1863745415817055,8.295263430470595,0.8778764691560986,0.9
"(11, 1)","(8, 0)",1.7777777777777777,-5.463041208248373,9.018596763803927,1.4800867762378893,0.9
"(11, 1)","(25, 1)",1.9066666666666667,-10.634799705539987,14.44813303887332,0.9164818148396099,0.9
"(11, 1)","(25, 0)",0.33333333333333304,-12.20813303887332,12.874799705539985,0.16022409350342814,0.9
"(11, 1)","(20, 1)",1.5166666666666666,-11.024799705539987,14.058133038873319,0.7290196254405987,0.9
"(11, 1)","(20, 0)",3.8166666666666664,-8.724799705539986,16.35813303887332,1.8345658706142538,0.9
"(11, 1)","(24, 1)",0.9666666666666668,-11.574799705539986,13.50813303887332,0.4646498711599421,0.9
"(11, 1)","(24, 0)",1.7166666666666668,-10.824799705539986,14.25813303887332,0.8251540815426558,0.9
"(11, 1)","(17, 1)",2.3166666666666664,-10.224799705539986,14.85813303887332,1.1135574498488265,0.9
"(11, 1)","(17, 0)",1.193333333333333,-7.67482258447704,10.061489251143707,0.8111960880643095,0.9
"(11, 1)","(28, 1)",0.0,-inf,inf,0.0,0.9
"(11, 1)","(28, 0)",1.4833333333333334,-11.058133038873319,14.024799705539987,0.7129972160902559,0.9
"(11, 1)","(23, 1)",0.0,-inf,inf,0.0,0.9
"(11, 1)","(23, 0)",4.383333333333334,-5.531566400312182,14.298233066978849,2.665100356124826,0.9
"(11, 1)","(33, 1)",6.883333333333334,-5.658133038873319,19.424799705539986,3.3086275308457944,0.9
"(11, 1)","(33, 0)",0.0,-inf,inf,0.0,0.9
"(11, 1)","(30, 1)",0.11666666666666625,-12.424799705539986,12.65813303887332,0.0560784327261997,0.9
"(11, 1)","(30, 0)",0.0,-inf,inf,0.0,0.9
"(11, 1)","(37, 1)",0.0,-inf,inf,0.0,0.9
"(11, 1)","(37, 0)",1.6666666666666665,-10.874799705539987,14.208133038873319,0.8011204675171414,0.9
