,group1,group2,Diff,Lower,Upper,q-value,p-value,df_num,dv_num,iv,ds_name,dv_name
4420,6.0,18.0,470.897435897436,-9484.36000132864,10426.15487312351,0.27410644228592157,0.9,1,2,breed_n,df,age_d
4421,6.0,17.0,746.2307692307693,-15383.129739908869,16875.591278370408,0.26810284068441276,0.9,1,2,breed_n,df,age_d
4422,6.0,9.0,1113.2307692307693,-8842.026667995306,11068.488206456845,0.6480046446112478,0.9,1,2,breed_n,df,age_d
4423,6.0,14.0,946.2307692307693,-15183.129739908869,17075.591278370408,0.33995805002154017,0.9,1,2,breed_n,df,age_d
4424,6.0,42.0,65.84615384615381,-6030.479090966652,6162.171398658958,0.06259039548069603,0.9,1,2,breed_n,df,age_d
4425,6.0,56.0,630.0307692307692,-7549.047826978916,8809.109365440456,0.4463780088922983,0.9,1,2,breed_n,df,age_d
4426,6.0,2.0,1520.2307692307693,-14609.129739908869,17649.591278370408,0.5461825008190959,0.9,1,2,breed_n,df,age_d
4427,6.0,26.0,1500.897435897436,-8454.36000132864,11456.15487312351,0.8736629784484844,0.9,1,2,breed_n,df,age_d
4428,6.0,51.0,1028.7307692307693,-10776.752303881152,12834.213842342691,0.5049674437211865,0.9,1,2,breed_n,df,age_d
4429,6.0,3.0,662.2307692307693,-11143.252303881152,12467.713842342691,0.32506559412238345,0.9,1,2,breed_n,df,age_d
4430,6.0,54.0,95.76923076923072,-16033.591278370408,16225.129739908869,0.03440759062489369,0.9,1,2,breed_n,df,age_d
4431,6.0,25.0,1519.897435897436,-8435.36000132864,11475.15487312351,0.8847227592126481,0.9,1,2,breed_n,df,age_d
4432,6.0,24.0,1462.2307692307693,-14667.129739908869,17591.591278370408,0.525344490111329,0.9,1,2,breed_n,df,age_d
4433,6.0,63.0,908.2307692307693,-15221.129739908869,17037.591278370408,0.32630556024748597,0.9,1,2,breed_n,df,age_d
4434,6.0,30.0,1200.2307692307693,-6978.847826978917,9379.309365440455,0.8503658029823367,0.9,1,2,breed_n,df,age_d
4435,6.0,13.0,1454.2307692307693,-14675.129739908869,17583.591278370408,0.5224702817378438,0.9,1,2,breed_n,df,age_d
4436,6.0,29.0,1468.2307692307693,-14661.129739908869,17597.591278370408,0.5275001463914427,0.9,1,2,breed_n,df,age_d
4437,6.0,36.0,365.7692307692307,-15763.591278370408,16495.12973990887,0.13141212323001572,0.9,1,2,breed_n,df,age_d
4438,6.0,57.0,124.76923076923072,-16004.591278370408,16254.129739908869,0.04482659597877717,0.9,1,2,breed_n,df,age_d
4439,6.0,8.0,1372.2307692307693,-14757.129739908869,17501.591278370408,0.4930096459096216,0.9,1,2,breed_n,df,age_d
4440,6.0,41.0,341.102564102564,-9614.15487312351,10296.36000132864,0.19855366195097263,0.9,1,2,breed_n,df,age_d
4441,6.0,23.0,365.2692307692307,-11440.213842342691,12170.752303881152,0.1792977086409731,0.9,1,2,breed_n,df,age_d
4442,6.0,37.0,1484.2307692307693,-14645.129739908869,17613.591278370408,0.533248563138413,0.9,1,2,breed_n,df,age_d
4443,6.0,50.0,1236.2307692307693,-14893.129739908869,17365.591278370408,0.44414810356037493,0.9,1,2,breed_n,df,age_d
4444,6.0,60.0,3339.7692307692305,-12789.591278370408,19469.12973990887,1.1998990860731005,0.9,1,2,breed_n,df,age_d
4445,6.0,32.0,1484.2307692307693,-14645.129739908869,17613.591278370408,0.533248563138413,0.9,1,2,breed_n,df,age_d
4446,1.0,4.0,1183.5,-14359.1406922544,16726.140692254397,0.4412542153186893,0.9,1,2,breed_n,df,age_d
4447,1.0,34.0,1326.25,-12134.071681386064,14786.571681386064,0.5709727347592223,0.9,1,2,breed_n,df,age_d
4448,1.0,18.0,747.8333333333333,-13440.591517242408,14936.258183909076,0.3054330627866721,0.9,1,2,breed_n,df,age_d
4449,1.0,17.0,472.5,-18563.269475720794,19508.269475720794,0.14383904411940657,0.9,1,2,breed_n,df,age_d
4450,1.0,9.0,105.5,-14082.924850575742,14293.924850575742,0.043088729383544334,0.9,1,2,breed_n,df,age_d
4451,1.0,14.0,272.5,-18763.269475720794,19308.269475720794,0.08295479264029267,0.9,1,2,breed_n,df,age_d
4452,1.0,42.0,1284.576923076923,-10520.906150034998,13090.059996188846,0.6305532453300897,0.9,1,2,breed_n,df,age_d
4453,1.0,56.0,588.7,-12415.206173991166,13592.606173991167,0.26234066844175324,0.9,1,2,breed_n,df,age_d
4454,1.0,2.0,301.5,-18734.269475720794,19337.269475720794,0.09178300910476418,0.9,1,2,breed_n,df,age_d
4455,1.0,26.0,282.16666666666663,-13906.258183909076,14470.591517242408,0.11524363166878444,0.9,1,2,breed_n,df,age_d
4456,1.0,51.0,190.0,-15352.6406922544,15732.6406922544,0.07083929101018248,0.9,1,2,breed_n,df,age_d
4457,1.0,3.0,556.5,-14986.1406922544,16099.1406922544,0.2074845549850871,0.9,1,2,breed_n,df,age_d
4458,1.0,54.0,1314.5,-17721.269475720794,20350.269475720794,0.40016174284647604,0.9,1,2,breed_n,df,age_d
4459,1.0,25.0,301.1666666666667,-13887.258183909076,14489.591517242408,0.12300368719757444,0.9,1,2,breed_n,df,age_d
4460,1.0,24.0,243.5,-18792.269475720794,19279.269475720794,0.07412657617582116,0.9,1,2,breed_n,df,age_d
4461,1.0,63.0,310.5,-18725.269475720794,19346.269475720794,0.09452280042132431,0.9,1,2,breed_n,df,age_d
4462,1.0,30.0,18.5,-12985.406173991167,13022.406173991167,0.008244101182558918,0.9,1,2,breed_n,df,age_d
4463,1.0,13.0,235.5,-18800.269475720794,19271.269475720794,0.07169120611665661,0.9,1,2,breed_n,df,age_d
4464,1.0,29.0,249.5,-18786.269475720794,19285.269475720794,0.07595310372019458,0.9,1,2,breed_n,df,age_d
4465,1.0,36.0,1584.5,-17451.269475720794,20620.269475720794,0.4823554823432798,0.9,1,2,breed_n,df,age_d
4466,1.0,57.0,1343.5,-17692.269475720794,20379.269475720794,0.40898995931094756,0.9,1,2,breed_n,df,age_d
4467,1.0,8.0,153.5,-18882.269475720794,19189.269475720794,0.04672866301021991,0.9,1,2,breed_n,df,age_d
4468,1.0,41.0,1559.8333333333333,-12628.591517242408,15748.258183909076,0.6370733306486437,0.9,1,2,breed_n,df,age_d
4469,1.0,23.0,1584.0,-13958.6406922544,17126.640692254397,0.5905759840006792,0.9,1,2,breed_n,df,age_d
4470,1.0,37.0,265.5,-18770.269475720794,19301.269475720794,0.08082384383852369,0.9,1,2,breed_n,df,age_d
4471,1.0,50.0,17.5,-19018.269475720794,19053.269475720794,0.005327372004422465,0.9,1,2,breed_n,df,age_d
4472,1.0,60.0,4558.5,-14477.269475720794,23594.269475720794,1.3877043018377033,0.9,1,2,breed_n,df,age_d
4473,1.0,32.0,265.5,-18770.269475720794,19301.269475720794,0.08082384383852369,0.9,1,2,breed_n,df,age_d
4474,4.0,34.0,142.75,-13317.571681386064,13603.071681386064,0.06145625476861751,0.9,1,2,breed_n,df,age_d
4475,4.0,18.0,435.66666666666674,-13752.758183909076,14624.091517242408,0.17793671186190352,0.9,1,2,breed_n,df,age_d
4476,4.0,17.0,711.0,-18324.769475720794,19746.769475720794,0.21644351400824988,0.9,1,2,breed_n,df,age_d
4477,4.0,9.0,1078.0,-13110.424850575742,15266.424850575742,0.44028104526503126,0.9,1,2,breed_n,df,age_d
4478,4.0,14.0,911.0,-18124.769475720794,19946.769475720794,0.27732776548736376,0.9,1,2,breed_n,df,age_d
4479,4.0,42.0,101.0769230769231,-11704.406150034998,11906.559996188846,0.049615076161785565,0.9,1,2,breed_n,df,age_d
4480,4.0,56.0,594.8,-12409.106173991167,13598.706173991166,0.2650589936965429,0.9,1,2,breed_n,df,age_d
4481,4.0,2.0,1485.0,-17550.769475720794,20520.769475720794,0.45206556723242064,0.9,1,2,breed_n,df,age_d
4482,4.0,26.0,1465.6666666666667,-12722.758183909076,15654.091517242408,0.59861340631736,0.9,1,2,breed_n,df,age_d
4483,4.0,51.0,993.5,-14549.1406922544,16536.140692254397,0.3704149243085068,0.9,1,2,breed_n,df,age_d
4484,4.0,3.0,627.0,-14915.6406922544,16169.6406922544,0.2337696603336022,0.9,1,2,breed_n,df,age_d
4485,4.0,54.0,131.0,-18904.769475720794,19166.769475720794,0.0398791847188196,0.9,1,2,breed_n,df,age_d
4486,4.0,25.0,1484.6666666666667,-12703.758183909076,15673.091517242408,0.60637346184615,0.9,1,2,breed_n,df,age_d
4487,4.0,24.0,1427.0,-17608.769475720794,20462.769475720794,0.4344091343034776,0.9,1,2,breed_n,df,age_d
4488,4.0,63.0,873.0,-18162.769475720794,19908.769475720794,0.26575975770633214,0.9,1,2,breed_n,df,age_d
4489,4.0,30.0,1165.0,-11838.906173991167,14168.906173991167,0.5191555609557372,0.9,1,2,breed_n,df,age_d
4490,4.0,13.0,1419.0,-17616.769475720794,20454.769475720794,0.43197376424431305,0.9,1,2,breed_n,df,age_d
4491,4.0,29.0,1433.0,-17602.769475720794,20468.769475720794,0.436235661847851,0.9,1,2,breed_n,df,age_d
4492,4.0,36.0,401.0,-18634.769475720794,19436.769475720794,0.12207292421562335,0.9,1,2,breed_n,df,age_d
4493,4.0,57.0,160.0,-18875.769475720794,19195.769475720794,0.04870740118329111,0.9,1,2,breed_n,df,age_d
4494,4.0,8.0,1337.0,-17698.769475720794,20372.769475720794,0.40701122113787636,0.9,1,2,breed_n,df,age_d
4495,4.0,41.0,376.33333333333326,-13812.091517242408,14564.758183909076,0.15370355600006808,0.9,1,2,breed_n,df,age_d
4496,4.0,23.0,400.5,-15142.1406922544,15943.1406922544,0.1493217686819899,0.9,1,2,breed_n,df,age_d
4497,4.0,37.0,1449.0,-17586.769475720794,20484.769475720794,0.4411064019661801,0.9,1,2,breed_n,df,age_d
4498,4.0,50.0,1201.0,-17834.769475720794,20236.769475720794,0.3656099301320789,0.9,1,2,breed_n,df,age_d
4499,4.0,60.0,3375.0,-15660.769475720794,22410.769475720794,1.0274217437100468,0.9,1,2,breed_n,df,age_d
4500,4.0,32.0,1449.0,-17586.769475720794,20484.769475720794,0.4411064019661801,0.9,1,2,breed_n,df,age_d
4501,34.0,18.0,578.4166666666667,-11292.47124529277,12449.304578626103,0.2823598915084616,0.9,1,2,breed_n,df,age_d
4502,34.0,17.0,853.75,-16523.450568867614,18230.950568867614,0.28470580034383486,0.9,1,2,breed_n,df,age_d
4503,34.0,9.0,1220.75,-10650.137911959437,13091.637911959437,0.5959213442886404,0.9,1,2,breed_n,df,age_d
4504,34.0,14.0,1053.75,-16323.450568867614,18430.950568867614,0.35140115620769075,0.9,1,2,breed_n,df,age_d
4505,34.0,42.0,41.673076923076906,-8845.171732535538,8928.517886381691,0.027173988282394815,0.9,1,2,breed_n,df,age_d
4506,34.0,56.0,737.55,-9688.770341320569,11163.870341320568,0.40992633097822434,0.9,1,2,breed_n,df,age_d
4507,34.0,2.0,1627.75,-15749.450568867614,19004.950568867614,0.5428168275369571,0.9,1,2,breed_n,df,age_d
4508,34.0,26.0,1608.4166666666667,-10262.47124529277,13479.304578626103,0.7851647120018465,0.9,1,2,breed_n,df,age_d
4509,34.0,51.0,1136.25,-12324.071681386064,14596.571681386064,0.48917456729136005,0.9,1,2,breed_n,df,age_d
4510,34.0,3.0,769.75,-12690.571681386064,14230.071681386064,0.33139020741256275,0.9,1,2,breed_n,df,age_d
4511,34.0,54.0,11.75,-17365.450568867614,17388.950568867614,0.003918352157001534,0.9,1,2,breed_n,df,age_d
4512,34.0,25.0,1627.4166666666667,-10243.47124529277,13498.304578626103,0.7944397523798797,0.9,1,2,breed_n,df,age_d
4513,34.0,24.0,1569.75,-15807.450568867614,18946.950568867614,0.523475174336439,0.9,1,2,breed_n,df,age_d
4514,34.0,63.0,1015.75,-16361.450568867614,18392.950568867614,0.33872903859355813,0.9,1,2,breed_n,df,age_d
4515,34.0,30.0,1307.75,-9118.570341320568,11734.070341320568,0.7268404302579797,0.9,1,2,breed_n,df,age_d
4516,34.0,13.0,1561.75,-15815.450568867614,18938.950568867614,0.5208073601018848,0.9,1,2,breed_n,df,age_d
4517,34.0,29.0,1575.75,-15801.450568867614,18952.950568867614,0.5254760350123546,0.9,1,2,breed_n,df,age_d
4518,34.0,36.0,258.25,-17118.950568867614,17635.450568867614,0.08612037825920393,0.9,1,2,breed_n,df,age_d
4519,34.0,57.0,17.25,-17359.950568867614,17394.450568867614,0.005752474443257571,0.9,1,2,breed_n,df,age_d
4520,34.0,8.0,1479.75,-15897.450568867614,18856.950568867614,0.49346226419770384,0.9,1,2,breed_n,df,age_d
4521,34.0,41.0,233.58333333333326,-11637.304578626103,12104.47124529277,0.11402604464748846,0.9,1,2,breed_n,df,age_d
4522,34.0,23.0,257.75,-13202.571681386064,13718.071681386064,0.11096567192021832,0.9,1,2,breed_n,df,age_d
4523,34.0,37.0,1591.75,-15785.450568867614,18968.950568867614,0.5308116634814631,0.9,1,2,breed_n,df,age_d
4524,34.0,50.0,1343.75,-16033.450568867614,18720.950568867614,0.4481094222102818,0.9,1,2,breed_n,df,age_d
4525,34.0,60.0,3232.25,-14144.950568867614,20609.450568867614,1.077880319954741,0.9,1,2,breed_n,df,age_d
4526,34.0,32.0,1591.75,-15785.450568867614,18968.950568867614,0.5308116634814631,0.9,1,2,breed_n,df,age_d
4527,18.0,17.0,275.33333333333326,-17671.762241848086,18222.42890851475,0.08890169253743965,0.9,1,2,breed_n,df,age_d
4528,18.0,9.0,642.3333333333333,-12048.179650480528,13332.846317147196,0.2933098815006311,0.9,1,2,breed_n,df,age_d
4529,18.0,14.0,475.33333333333326,-17471.762241848086,18422.42890851475,0.15347919316996242,0.9,1,2,breed_n,df,age_d
4530,18.0,42.0,536.7435897435898,-9418.513847482485,10492.001026969665,0.31243507521759845,0.9,1,2,breed_n,df,age_d
4531,18.0,56.0,159.1333333333332,-11191.60654712726,11509.873213793926,0.08124233573342832,0.9,1,2,breed_n,df,age_d
4532,18.0,2.0,1049.3333333333333,-16897.762241848086,18996.42890851475,0.33881661998530277,0.9,1,2,breed_n,df,age_d
4533,18.0,26.0,1030.0,-11660.512983813862,13720.512983813862,0.4703308426761547,0.9,1,2,breed_n,df,age_d
4534,18.0,51.0,557.8333333333333,-13630.591517242408,14746.258183909076,0.22783250749877232,0.9,1,2,breed_n,df,age_d
4535,18.0,3.0,191.33333333333326,-13997.091517242408,14379.758183909076,0.07814512058816568,0.9,1,2,breed_n,df,age_d
4536,18.0,54.0,566.6666666666667,-17380.42890851475,18513.762241848086,0.1829695851254812,0.9,1,2,breed_n,df,age_d
4537,18.0,25.0,1049.0,-11641.512983813862,13739.512983813862,0.47900684851192843,0.9,1,2,breed_n,df,age_d
4538,18.0,24.0,991.3333333333333,-16955.762241848086,18938.42890851475,0.3200891448018712,0.9,1,2,breed_n,df,age_d
4539,18.0,63.0,437.33333333333326,-17509.762241848086,18384.42890851475,0.1412094680497831,0.9,1,2,breed_n,df,age_d
4540,18.0,30.0,729.3333333333333,-10621.406547127259,12080.073213793927,0.37234652405685226,0.9,1,2,breed_n,df,age_d
4541,18.0,13.0,983.3333333333333,-16963.762241848086,18930.42890851475,0.31750604477657024,0.9,1,2,breed_n,df,age_d
4542,18.0,29.0,997.3333333333333,-16949.762241848086,18944.42890851475,0.3220264698208468,0.9,1,2,breed_n,df,age_d
4543,18.0,36.0,836.6666666666667,-17110.42890851475,18783.762241848086,0.27014921097938693,0.9,1,2,breed_n,df,age_d
4544,18.0,57.0,595.6666666666667,-17351.42890851475,18542.762241848086,0.192333322717197,0.9,1,2,breed_n,df,age_d
4545,18.0,8.0,901.3333333333333,-17045.762241848086,18848.42890851475,0.2910292695172359,0.9,1,2,breed_n,df,age_d
4546,18.0,41.0,812.0,-11878.512983813862,13502.512983813862,0.37078509150780353,0.9,1,2,breed_n,df,age_d
4547,18.0,23.0,836.1666666666667,-13352.258183909076,15024.591517242408,0.3415105139292922,0.9,1,2,breed_n,df,age_d
4548,18.0,37.0,1013.3333333333333,-16933.762241848086,18960.42890851475,0.3271926698714487,0.9,1,2,breed_n,df,age_d
4549,18.0,50.0,765.3333333333333,-17181.762241848086,18712.42890851475,0.24711656908712043,0.9,1,2,breed_n,df,age_d
4550,18.0,60.0,3810.666666666667,-14136.42890851475,21757.762241848086,1.2304166453850005,0.9,1,2,breed_n,df,age_d
4551,18.0,32.0,1013.3333333333333,-16933.762241848086,18960.42890851475,0.3271926698714487,0.9,1,2,breed_n,df,age_d
4552,17.0,9.0,367.0,-17580.095575181418,18314.095575181418,0.11849971366067928,0.9,1,2,breed_n,df,age_d
4553,17.0,14.0,200.0,-21780.613262078125,22180.613262078125,0.05272730847131291,0.9,1,2,breed_n,df,age_d
4554,17.0,42.0,812.0769230769231,-15317.283586062715,16941.43743221656,0.29175978652771317,0.9,1,2,breed_n,df,age_d
4555,17.0,56.0,116.20000000000005,-16909.90982069089,17142.30982069089,0.03954905493181559,0.9,1,2,breed_n,df,age_d
4556,17.0,2.0,774.0,-21206.613262078125,22754.613262078125,0.20405468378398098,0.9,1,2,breed_n,df,age_d
4557,17.0,26.0,754.6666666666666,-17192.42890851475,18701.762241848086,0.24367243572005257,0.9,1,2,breed_n,df,age_d
4558,17.0,51.0,282.5,-18753.269475720794,19318.269475720794,0.08599900521424837,0.9,1,2,breed_n,df,age_d
4559,17.0,3.0,84.0,-18951.769475720794,19119.769475720794,0.02557138562122783,0.9,1,2,breed_n,df,age_d
4560,17.0,54.0,842.0,-21138.613262078125,22822.613262078125,0.22198196866422737,0.9,1,2,breed_n,df,age_d
4561,17.0,25.0,773.6666666666666,-17173.42890851475,18720.762241848086,0.24980729828014223,0.9,1,2,breed_n,df,age_d
4562,17.0,24.0,716.0,-21264.613262078125,22696.613262078125,0.18876376432730024,0.9,1,2,breed_n,df,age_d
4563,17.0,63.0,162.0,-21818.613262078125,22142.613262078125,0.04270911986176346,0.9,1,2,breed_n,df,age_d
4564,17.0,30.0,454.0,-16572.10982069089,17480.10982069089,0.15452040395046704,0.9,1,2,breed_n,df,age_d
4565,17.0,13.0,708.0,-21272.613262078125,22688.613262078125,0.1866546719884477,0.9,1,2,breed_n,df,age_d
4566,17.0,29.0,722.0,-21258.613262078125,22702.613262078125,0.19034558358143963,0.9,1,2,breed_n,df,age_d
4567,17.0,36.0,1112.0,-20868.613262078125,23092.613262078125,0.2931638351004998,0.9,1,2,breed_n,df,age_d
4568,17.0,57.0,871.0,-21109.613262078125,22851.613262078125,0.22962742839256775,0.9,1,2,breed_n,df,age_d
4569,17.0,8.0,626.0,-21354.613262078125,22606.613262078125,0.16503647551520942,0.9,1,2,breed_n,df,age_d
4570,17.0,41.0,1087.3333333333333,-16859.762241848086,19034.42890851475,0.3510863451054821,0.9,1,2,breed_n,df,age_d
4571,17.0,23.0,1111.5,-17924.269475720794,20147.269475720794,0.3383642275951754,0.9,1,2,breed_n,df,age_d
4572,17.0,37.0,738.0,-21242.613262078125,22718.613262078125,0.19456376825914465,0.9,1,2,breed_n,df,age_d
4573,17.0,50.0,490.0,-21490.613262078125,22470.613262078125,0.12918190575471664,0.9,1,2,breed_n,df,age_d
4574,17.0,60.0,4086.0,-17894.613262078125,26066.613262078125,1.0772189120689228,0.9,1,2,breed_n,df,age_d
4575,17.0,32.0,738.0,-21242.613262078125,22718.613262078125,0.19456376825914465,0.9,1,2,breed_n,df,age_d
4576,9.0,14.0,167.0,-17780.095575181418,18114.095575181418,0.05392221302815651,0.9,1,2,breed_n,df,age_d
4577,9.0,42.0,1179.076923076923,-8776.180514149151,11134.334360302999,0.6863332775429247,0.9,1,2,breed_n,df,age_d
4578,9.0,56.0,483.20000000000005,-10867.539880460592,11833.939880460593,0.24668808102048134,0.9,1,2,breed_n,df,age_d
4579,9.0,2.0,407.0,-17540.095575181418,18354.095575181418,0.13141521378718382,0.9,1,2,breed_n,df,age_d
4580,9.0,26.0,387.66666666666663,-12302.846317147196,13078.179650480528,0.1770209611755236,0.9,1,2,breed_n,df,age_d
4581,9.0,51.0,84.5,-14103.924850575742,14272.924850575742,0.03451182590435542,0.9,1,2,breed_n,df,age_d
4582,9.0,3.0,451.0,-13737.424850575742,14639.424850575742,0.18419921281496204,0.9,1,2,breed_n,df,age_d
4583,9.0,54.0,1209.0,-16738.095575181418,19156.095575181418,0.39037099132360015,0.9,1,2,breed_n,df,age_d
4584,9.0,25.0,406.6666666666667,-12283.846317147196,13097.179650480528,0.18569696701129734,0.9,1,2,breed_n,df,age_d
4585,9.0,24.0,349.0,-17598.095575181418,18296.095575181418,0.11268773860375222,0.9,1,2,breed_n,df,age_d
4586,9.0,63.0,205.0,-17742.095575181418,18152.095575181418,0.06619193814833584,0.9,1,2,breed_n,df,age_d
4587,9.0,30.0,87.0,-11263.739880460593,11437.739880460593,0.04441610730294262,0.9,1,2,breed_n,df,age_d
4588,9.0,13.0,341.0,-17606.095575181418,18288.095575181418,0.11010463857845132,0.9,1,2,breed_n,df,age_d
4589,9.0,29.0,355.0,-17592.095575181418,18302.095575181418,0.11462506362272791,0.9,1,2,breed_n,df,age_d
4590,9.0,36.0,1479.0,-16468.095575181418,19426.095575181418,0.47755061717750585,0.9,1,2,breed_n,df,age_d
4591,9.0,57.0,1238.0,-16709.095575181418,19185.095575181418,0.3997347289153159,0.9,1,2,breed_n,df,age_d
4592,9.0,8.0,259.0,-17688.095575181418,18206.095575181418,0.08362786331911698,0.9,1,2,breed_n,df,age_d
4593,9.0,41.0,1454.3333333333333,-11236.179650480528,14144.846317147196,0.6640949730084346,0.9,1,2,breed_n,df,age_d
4594,9.0,23.0,1478.5,-12709.924850575742,15666.924850575742,0.6038548473324199,0.9,1,2,breed_n,df,age_d
4595,9.0,37.0,371.0,-17576.095575181418,18318.095575181418,0.11979126367332973,0.9,1,2,breed_n,df,age_d
4596,9.0,50.0,123.0,-17824.095575181418,18070.095575181418,0.0397151628890015,0.9,1,2,breed_n,df,age_d
4597,9.0,60.0,4453.0,-13494.095575181418,22400.095575181418,1.4378180515831194,0.9,1,2,breed_n,df,age_d
4598,9.0,32.0,371.0,-17576.095575181418,18318.095575181418,0.11979126367332973,0.9,1,2,breed_n,df,age_d
4599,14.0,42.0,1012.0769230769231,-15117.283586062715,17141.43743221656,0.3636149958648406,0.9,1,2,breed_n,df,age_d
4600,14.0,56.0,316.20000000000005,-16709.90982069089,17342.30982069089,0.10761971746506098,0.9,1,2,breed_n,df,age_d
4601,14.0,2.0,574.0,-21406.613262078125,22554.613262078125,0.15132737531266807,0.9,1,2,breed_n,df,age_d
4602,14.0,26.0,554.6666666666666,-17392.42890851475,18501.762241848086,0.1790949350875298,0.9,1,2,breed_n,df,age_d
4603,14.0,51.0,82.5,-18953.269475720794,19118.269475720794,0.025114753735134478,0.9,1,2,breed_n,df,age_d
4604,14.0,3.0,284.0,-18751.769475720794,19319.769475720794,0.08645563710034172,0.9,1,2,breed_n,df,age_d
4605,14.0,54.0,1042.0,-20938.613262078125,23022.613262078125,0.2747092771355403,0.9,1,2,breed_n,df,age_d
4606,14.0,25.0,573.6666666666666,-17373.42890851475,18520.762241848086,0.18522979764761946,0.9,1,2,breed_n,df,age_d
4607,14.0,24.0,516.0,-21464.613262078125,22496.613262078125,0.1360364558559873,0.9,1,2,breed_n,df,age_d
4608,14.0,63.0,38.0,-21942.613262078125,22018.613262078125,0.010018188609549453,0.9,1,2,breed_n,df,age_d
4609,14.0,30.0,254.0,-16772.10982069089,17280.10982069089,0.08644974141722164,0.9,1,2,breed_n,df,age_d
4610,14.0,13.0,508.0,-21472.613262078125,22488.613262078125,0.1339273635171348,0.9,1,2,breed_n,df,age_d
4611,14.0,29.0,522.0,-21458.613262078125,22502.613262078125,0.1376182751101267,0.9,1,2,breed_n,df,age_d
4612,14.0,36.0,1312.0,-20668.613262078125,23292.613262078125,0.3458911435718127,0.9,1,2,breed_n,df,age_d
4613,14.0,57.0,1071.0,-20909.613262078125,23051.613262078125,0.28235473686388063,0.9,1,2,breed_n,df,age_d
4614,14.0,8.0,426.0,-21554.613262078125,22406.613262078125,0.11230916704389651,0.9,1,2,breed_n,df,age_d
4615,14.0,41.0,1287.3333333333333,-16659.762241848086,19234.42890851475,0.41566384573800486,0.9,1,2,breed_n,df,age_d
4616,14.0,23.0,1311.5,-17724.269475720794,20347.269475720794,0.39924847907428934,0.9,1,2,breed_n,df,age_d
4617,14.0,37.0,538.0,-21442.613262078125,22518.613262078125,0.14183645978783174,0.9,1,2,breed_n,df,age_d
4618,14.0,50.0,290.0,-21690.613262078125,22270.613262078125,0.07645459728340373,0.9,1,2,breed_n,df,age_d
4619,14.0,60.0,4286.0,-17694.613262078125,26266.613262078125,1.1299462205402357,0.9,1,2,breed_n,df,age_d
4620,14.0,32.0,538.0,-21442.613262078125,22518.613262078125,0.14183645978783174,0.9,1,2,breed_n,df,age_d
4621,42.0,56.0,695.876923076923,-7483.201673132763,8874.95551928661,0.4930301352367756,0.9,1,2,breed_n,df,age_d
4622,42.0,2.0,1586.076923076923,-14543.283586062715,17715.43743221656,0.5698394466623963,0.9,1,2,breed_n,df,age_d
4623,42.0,26.0,1566.7435897435898,-8388.513847482485,11522.001026969665,0.9119916113801613,0.9,1,2,breed_n,df,age_d
4624,42.0,51.0,1094.576923076923,-10710.906150034998,12900.059996188846,0.5372889849650895,0.9,1,2,breed_n,df,age_d
4625,42.0,3.0,728.0769230769231,-11077.406150034998,12533.559996188846,0.35738713536628636,0.9,1,2,breed_n,df,age_d
4626,42.0,54.0,29.923076923076906,-16099.437432216562,16159.283586062715,0.010750644781593289,0.9,1,2,breed_n,df,age_d
4627,42.0,25.0,1585.7435897435898,-8369.513847482485,11541.001026969665,0.923051392144325,0.9,1,2,breed_n,df,age_d
4628,42.0,24.0,1528.076923076923,-14601.283586062715,17657.43743221656,0.5490014359546294,0.9,1,2,breed_n,df,age_d
4629,42.0,63.0,974.0769230769231,-15155.283586062715,17103.43743221656,0.3499625060907864,0.9,1,2,breed_n,df,age_d
4630,42.0,30.0,1266.076923076923,-6913.001673132763,9445.155519286609,0.897017929326814,0.9,1,2,breed_n,df,age_d
4631,42.0,13.0,1520.076923076923,-14609.283586062715,17649.43743221656,0.5461272275811443,0.9,1,2,breed_n,df,age_d
4632,42.0,29.0,1534.076923076923,-14595.283586062715,17663.43743221656,0.5511570922347432,0.9,1,2,breed_n,df,age_d
4633,42.0,36.0,299.9230769230769,-15829.437432216562,16429.283586062716,0.1077551773867153,0.9,1,2,breed_n,df,age_d
4634,42.0,57.0,58.923076923076906,-16070.437432216562,16188.283586062715,0.021169650135476767,0.9,1,2,breed_n,df,age_d
4635,42.0,8.0,1438.076923076923,-14691.283586062715,17567.43743221656,0.516666591752922,0.9,1,2,breed_n,df,age_d
4636,42.0,41.0,275.25641025641016,-9680.001026969665,10230.513847482485,0.16022502901929572,0.9,1,2,breed_n,df,age_d
4637,42.0,23.0,299.4230769230769,-11506.059996188846,12104.906150034998,0.1469761673970702,0.9,1,2,breed_n,df,age_d
4638,42.0,37.0,1550.076923076923,-14579.283586062715,17679.43743221656,0.5569055089817133,0.9,1,2,breed_n,df,age_d
4639,42.0,50.0,1302.076923076923,-14827.283586062715,17431.43743221656,0.46780504940367534,0.9,1,2,breed_n,df,age_d
4640,42.0,60.0,3273.923076923077,-12855.43743221656,19403.283586062716,1.1762421402298002,0.9,1,2,breed_n,df,age_d
4641,42.0,32.0,1550.076923076923,-14579.283586062715,17679.43743221656,0.5569055089817133,0.9,1,2,breed_n,df,age_d
4642,56.0,2.0,890.2,-16135.90982069089,17916.30982069089,0.30298251893547523,0.9,1,2,breed_n,df,age_d
4643,56.0,26.0,870.8666666666667,-10479.873213793926,12221.60654712726,0.4446035323358923,0.9,1,2,breed_n,df,age_d
